Candidate ID,Full Name (AR),Full Name (EN),Political Party,Governorate,Gender,Phone,Email,Twitter,Facebook,Instagram,Verification Status
2025_7321_البصرة,المرشح العراقي 7321,Iraqi Candidate 7321,دولة القانون,البصرة,ذكر,,,,,,
2025_7328_البصرة,المرشح العراقي 7328,Iraqi Candidate 7328,الفتح,البصرة,أنثى,,,,,,
2025_7357_البصرة,المرشح العراقي 7357,Iraqi Candidate 7357,حركة امتداد,البصرة,ذكر,,,,,,
2025_7370_البصرة,المرشح العراقي 7370,Iraqi Candidate 7370,العزم,البصرة,ذكر,,,,,,
2025_7372_البصرة,المرشح العراقي 7372,Iraqi Candidate 7372,تحالف السيادة,البصرة,ذكر,,,,,,
2025_7384_البصرة,المرشح العراقي 7384,Iraqi Candidate 7384,الاتحاد الوطني الكردستاني,البصرة,أنثى,,,,,,
2025_7391_البصرة,المرشح العراقي 7391,Iraqi Candidate 7391,الحزب الشيوعي العراقي,البصرة,ذكر,,,,,,
2025_7414_البصرة,المرشح العراقي 7414,Iraqi Candidate 7414,تقدم,البصرة,ذكر,,,,,,
2025_7418_البصرة,المرشح العراقي 7418,Iraqi Candidate 7418,الفتح,البصرة,ذكر,,,,,,
2025_7445_البصرة,المرشح العراقي 7445,Iraqi Candidate 7445,الاتحاد الوطني الكردستاني,البصرة,أنثى,,,,,,
2025_7448_البصرة,المرشح العراقي 7448,Iraqi Candidate 7448,النصر,البصرة,أنثى,,,,,,
2025_7494_البصرة,المرشح العراقي 7494,Iraqi Candidate 7494,الفتح,البصرة,ذكر,,,,,,
2025_7523_البصرة,المرشح العراقي 7523,Iraqi Candidate 7523,النصر,البصرة,أنثى,,,,,,
2025_7534_البصرة,المرشح العراقي 7534,Iraqi Candidate 7534,النصر,البصرة,أنثى,,,,,,
2025_7546_البصرة,المرشح العراقي 7546,Iraqi Candidate 7546,الحزب الديمقراطي الكردستاني,البصرة,أنثى,,,,,,
2025_7547_البصرة,المرشح العراقي 7547,Iraqi Candidate 7547,حركة امتداد,البصرة,ذكر,,,,,,
2025_7549_البصرة,المرشح العراقي 7549,Iraqi Candidate 7549,العزم,البصرة,ذكر,,,,,,
2025_7558_البصرة,المرشح العراقي 7558,Iraqi Candidate 7558,سائرون,البصرة,ذكر,,,,,,
2025_7563_البصرة,المرشح العراقي 7563,Iraqi Candidate 7563,الفتح,البصرة,أنثى,,,,,,
2025_7573_البصرة,المرشح العراقي 7573,Iraqi Candidate 7573,تحالف عزم,البصرة,أنثى,,,,,,
2025_7581_البصرة,المرشح العراقي 7581,Iraqi Candidate 7581,الاتحاد الوطني الكردستاني,البصرة,ذكر,,,,,,
2025_7584_البصرة,المرشح العراقي 7584,Iraqi Candidate 7584,تحالف عزم,البصرة,ذكر,,,,,,
2025_7604_البصرة,المرشح العراقي 7604,Iraqi Candidate 7604,حركة امتداد,البصرة,أنثى,,,,,,
2025_7613_البصرة,المرشح العراقي 7613,Iraqi Candidate 7613,العزم,البصرة,أنثى,,,,,,
2025_762_البصرة,المرشح العراقي 762,Iraqi Candidate 762,الاتحاد الوطني الكردستاني,البصرة,أنثى,,,,,,
2025_7640_البصرة,المرشح العراقي 7640,Iraqi Candidate 7640,تحالف السيادة,البصرة,أنثى,,,,,,
2025_7642_البصرة,المرشح العراقي 7642,Iraqi Candidate 7642,تحالف السيادة,البصرة,ذكر,,,,,,
2025_7663_البصرة,المرشح العراقي 7663,Iraqi Candidate 7663,الحكمة,البصرة,أنثى,,,,,,
2025_7666_البصرة,المرشح العراقي 7666,Iraqi Candidate 7666,النصر,البصرة,أنثى,,,,,,
2025_7678_البصرة,المرشح العراقي 7678,Iraqi Candidate 7678,الوطنية,البصرة,أنثى,,,,,,
2025_7689_البصرة,المرشح العراقي 7689,Iraqi Candidate 7689,تقدم,البصرة,ذكر,,,,,,
2025_769_البصرة,المرشح العراقي 769,Iraqi Candidate 769,الاتحاد الوطني الكردستاني,البصرة,أنثى,,,,,,
2025_7707_البصرة,المرشح العراقي 7707,Iraqi Candidate 7707,سائرون,البصرة,ذكر,,,,,,
2025_7710_البصرة,المرشح العراقي 7710,Iraqi Candidate 7710,العزم,البصرة,ذكر,,,,,,
2025_7727_البصرة,المرشح العراقي 7727,Iraqi Candidate 7727,تقدم,البصرة,ذكر,,,,,,
2025_7739_البصرة,المرشح العراقي 7739,Iraqi Candidate 7739,سائرون,البصرة,ذكر,,,,,,
2025_7761_البصرة,المرشح العراقي 7761,Iraqi Candidate 7761,الحكمة,البصرة,أنثى,,,,,,
2025_77_البصرة,المرشح العراقي 77,Iraqi Candidate 77,الوطنية,البصرة,أنثى,,,,,,
2025_780_البصرة,المرشح العراقي 780,Iraqi Candidate 780,الفتح,البصرة,ذكر,,,,,,
2025_79_البصرة,المرشح العراقي 79,Iraqi Candidate 79,العزم,البصرة,أنثى,,,,,,
2025_7_البصرة,المرشح العراقي 7,Iraqi Candidate 7,الاتحاد الوطني الكردستاني,البصرة,أنثى,,,,,,
2025_869_البصرة,المرشح العراقي 869,Iraqi Candidate 869,الوطنية,البصرة,أنثى,,,,,,
2025_8_البصرة,المرشح العراقي 8,Iraqi Candidate 8,الوطنية,البصرة,أنثى,,,,,,
2025_920_البصرة,المرشح العراقي 920,Iraqi Candidate 920,سائرون,البصرة,أنثى,,,,,,
2025_943_البصرة,المرشح العراقي 943,Iraqi Candidate 943,دولة القانون,البصرة,أنثى,,,,,,
2025_949_البصرة,المرشح العراقي 949,Iraqi Candidate 949,تحالف السيادة,البصرة,ذكر,,,,,,
2025_965_البصرة,المرشح العراقي 965,Iraqi Candidate 965,الفتح,البصرة,أنثى,,,,,,
2025_1024_الحلة,المرشح العراقي 1024,Iraqi Candidate 1024,حركة امتداد,الحلة,أنثى,,,,,,
2025_1025_الحلة,المرشح العراقي 1025,Iraqi Candidate 1025,الفتح,الحلة,أنثى,,,,,,
2025_1144_الحلة,المرشح العراقي 1144,Iraqi Candidate 1144,العزم,الحلة,ذكر,,,,,,
2025_1210_الحلة,المرشح العراقي 1210,Iraqi Candidate 1210,الفتح,الحلة,أنثى,,,,,,
2025_1232_الحلة,المرشح العراقي 1232,Iraqi Candidate 1232,الفتح,الحلة,ذكر,,,,,,
2025_1233_الحلة,المرشح العراقي 1233,Iraqi Candidate 1233,الوطنية,الحلة,ذكر,,,,,,
2025_1248_الحلة,المرشح العراقي 1248,Iraqi Candidate 1248,العزم,الحلة,ذكر,,,,,,
2025_1255_الحلة,المرشح العراقي 1255,Iraqi Candidate 1255,الحزب الديمقراطي الكردستاني,الحلة,أنثى,,,,,,
2025_1259_الحلة,المرشح العراقي 1259,Iraqi Candidate 1259,حركة امتداد,الحلة,ذكر,,,,,,
2025_1266_الحلة,المرشح العراقي 1266,Iraqi Candidate 1266,دولة القانون,الحلة,أنثى,,,,,,
2025_1268_الحلة,المرشح العراقي 1268,Iraqi Candidate 1268,العزم,الحلة,ذكر,,,,,,
2025_1275_الحلة,المرشح العراقي 1275,Iraqi Candidate 1275,دولة القانون,الحلة,أنثى,,,,,,
2025_1282_الحلة,المرشح العراقي 1282,Iraqi Candidate 1282,تقدم,الحلة,أنثى,,,,,,
2025_1284_الحلة,المرشح العراقي 1284,Iraqi Candidate 1284,الاتحاد الوطني الكردستاني,الحلة,ذكر,,,,,,
2025_1310_الحلة,المرشح العراقي 1310,Iraqi Candidate 1310,الحكمة,الحلة,ذكر,,,,,,
2025_1319_الحلة,المرشح العراقي 1319,Iraqi Candidate 1319,العزم,الحلة,ذكر,,,,,,
2025_1336_الحلة,المرشح العراقي 1336,Iraqi Candidate 1336,دولة القانون,الحلة,ذكر,,,,,,
2025_1338_الحلة,المرشح العراقي 1338,Iraqi Candidate 1338,الحزب الديمقراطي الكردستاني,الحلة,ذكر,,,,,,
2025_1398_الحلة,المرشح العراقي 1398,Iraqi Candidate 1398,الحكمة,الحلة,أنثى,,,,,,
2025_1411_الحلة,المرشح العراقي 1411,Iraqi Candidate 1411,سائرون,الحلة,أنثى,,,,,,
2025_1413_الحلة,المرشح العراقي 1413,Iraqi Candidate 1413,الوطنية,الحلة,أنثى,,,,,,
2025_1426_الحلة,المرشح العراقي 1426,Iraqi Candidate 1426,الفتح,الحلة,أنثى,,,,,,
2025_142_الحلة,المرشح العراقي 142,Iraqi Candidate 142,تقدم,الحلة,أنثى,,,,,,
2025_1435_الحلة,المرشح العراقي 1435,Iraqi Candidate 1435,تحالف عزم,الحلة,ذكر,,,,,,
2025_1437_الحلة,المرشح العراقي 1437,Iraqi Candidate 1437,الفتح,الحلة,أنثى,,,,,,
2025_1448_الحلة,المرشح العراقي 1448,Iraqi Candidate 1448,دولة القانون,الحلة,أنثى,,,,,,
2025_1458_الحلة,المرشح العراقي 1458,Iraqi Candidate 1458,الحزب الديمقراطي الكردستاني,الحلة,أنثى,,,,,,
2025_1477_الحلة,المرشح العراقي 1477,Iraqi Candidate 1477,دولة القانون,الحلة,أنثى,,,,,,
2025_1487_الحلة,المرشح العراقي 1487,Iraqi Candidate 1487,تحالف السيادة,الحلة,أنثى,,,,,,
2025_1506_الحلة,المرشح العراقي 1506,Iraqi Candidate 1506,تقدم,الحلة,ذكر,,,,,,
2025_1530_الحلة,المرشح العراقي 1530,Iraqi Candidate 1530,تحالف السيادة,الحلة,أنثى,,,,,,
2025_1553_الحلة,المرشح العراقي 1553,Iraqi Candidate 1553,سائرون,الحلة,ذكر,,,,,,
2025_1580_الحلة,المرشح العراقي 1580,Iraqi Candidate 1580,دولة القانون,الحلة,ذكر,,,,,,
2025_1589_الحلة,المرشح العراقي 1589,Iraqi Candidate 1589,العزم,الحلة,أنثى,,,,,,
2025_1597_الحلة,المرشح العراقي 1597,Iraqi Candidate 1597,الوطنية,الحلة,ذكر,,,,,,
2025_1644_الحلة,المرشح العراقي 1644,Iraqi Candidate 1644,تحالف السيادة,الحلة,ذكر,,,,,,
2025_1649_الحلة,المرشح العراقي 1649,Iraqi Candidate 1649,الاتحاد الوطني الكردستاني,الحلة,أنثى,,,,,,
2025_1651_الحلة,المرشح العراقي 1651,Iraqi Candidate 1651,تحالف عزم,الحلة,ذكر,,,,,,
2025_1663_الحلة,المرشح العراقي 1663,Iraqi Candidate 1663,الحزب الشيوعي العراقي,الحلة,أنثى,,,,,,
2025_166_الحلة,المرشح العراقي 166,Iraqi Candidate 166,الفتح,الحلة,أنثى,,,,,,
2025_1721_الحلة,المرشح العراقي 1721,Iraqi Candidate 1721,تحالف السيادة,الحلة,أنثى,,,,,,
2025_175_الحلة,المرشح العراقي 175,Iraqi Candidate 175,حركة امتداد,الحلة,ذكر,,,,,,
2025_1808_الحلة,المرشح العراقي 1808,Iraqi Candidate 1808,الاتحاد الوطني الكردستاني,الحلة,ذكر,,,,,,
2025_1840_الحلة,المرشح العراقي 1840,Iraqi Candidate 1840,تحالف السيادة,الحلة,ذكر,,,,,,
2025_1855_الحلة,المرشح العراقي 1855,Iraqi Candidate 1855,تقدم,الحلة,ذكر,,,,,,
2025_1889_الحلة,المرشح العراقي 1889,Iraqi Candidate 1889,سائرون,الحلة,أنثى,,,,,,
2025_1900_الحلة,المرشح العراقي 1900,Iraqi Candidate 1900,الوطنية,الحلة,ذكر,,,,,,
2025_191_الحلة,المرشح العراقي 191,Iraqi Candidate 191,الحزب الديمقراطي الكردستاني,الحلة,ذكر,,,,,,
2025_1930_الحلة,المرشح العراقي 1930,Iraqi Candidate 1930,تحالف عزم,الحلة,ذكر,,,,,,
2025_1976_الحلة,المرشح العراقي 1976,Iraqi Candidate 1976,الحكمة,الحلة,أنثى,,,,,,
2025_2005_الحلة,المرشح العراقي 2005,Iraqi Candidate 2005,تحالف عزم,الحلة,ذكر,,,,,,
2025_2015_الحلة,المرشح العراقي 2015,Iraqi Candidate 2015,تحالف عزم,الحلة,أنثى,,,,,,
2025_2020_الحلة,المرشح العراقي 2020,Iraqi Candidate 2020,الحكمة,الحلة,ذكر,,,,,,
2025_2022_الحلة,المرشح العراقي 2022,Iraqi Candidate 2022,الحزب الديمقراطي الكردستاني,الحلة,أنثى,,,,,,
2025_2028_الحلة,المرشح العراقي 2028,Iraqi Candidate 2028,العزم,الحلة,ذكر,,,,,,
2025_202_الحلة,المرشح العراقي 202,Iraqi Candidate 202,الحكمة,الحلة,ذكر,,,,,,
2025_2071_الحلة,المرشح العراقي 2071,Iraqi Candidate 2071,الاتحاد الوطني الكردستاني,الحلة,أنثى,,,,,,
2025_2094_الحلة,المرشح العراقي 2094,Iraqi Candidate 2094,العزم,الحلة,أنثى,,,,,,
2025_2096_الحلة,المرشح العراقي 2096,Iraqi Candidate 2096,تحالف عزم,الحلة,أنثى,,,,,,
2025_2107_الحلة,المرشح العراقي 2107,Iraqi Candidate 2107,الحكمة,الحلة,ذكر,,,,,,
2025_2130_الحلة,المرشح العراقي 2130,Iraqi Candidate 2130,تحالف عزم,الحلة,ذكر,,,,,,
2025_2143_الحلة,المرشح العراقي 2143,Iraqi Candidate 2143,الحزب الديمقراطي الكردستاني,الحلة,أنثى,,,,,,
2025_2152_الحلة,المرشح العراقي 2152,Iraqi Candidate 2152,الوطنية,الحلة,ذكر,,,,,,
2025_2159_الحلة,المرشح العراقي 2159,Iraqi Candidate 2159,الحزب الديمقراطي الكردستاني,الحلة,ذكر,,,,,,
2025_2165_الحلة,المرشح العراقي 2165,Iraqi Candidate 2165,الوطنية,الحلة,أنثى,,,,,,
2025_2194_الحلة,المرشح العراقي 2194,Iraqi Candidate 2194,تقدم,الحلة,ذكر,,,,,,
2025_2211_الحلة,المرشح العراقي 2211,Iraqi Candidate 2211,الوطنية,الحلة,ذكر,,,,,,
2025_2217_الحلة,المرشح العراقي 2217,Iraqi Candidate 2217,الوطنية,الحلة,أنثى,,,,,,
2025_223_الحلة,المرشح العراقي 223,Iraqi Candidate 223,الحزب الشيوعي العراقي,الحلة,ذكر,,,,,,
2025_2286_الحلة,المرشح العراقي 2286,Iraqi Candidate 2286,الاتحاد الوطني الكردستاني,الحلة,ذكر,,,,,,
2025_228_الحلة,المرشح العراقي 228,Iraqi Candidate 228,حركة امتداد,الحلة,أنثى,,,,,,
2025_2303_الحلة,المرشح العراقي 2303,Iraqi Candidate 2303,دولة القانون,الحلة,أنثى,,,,,,
2025_2307_الحلة,المرشح العراقي 2307,Iraqi Candidate 2307,النصر,الحلة,ذكر,,,,,,
2025_2315_الحلة,المرشح العراقي 2315,Iraqi Candidate 2315,العزم,الحلة,أنثى,,,,,,
2025_233_الحلة,المرشح العراقي 233,Iraqi Candidate 233,سائرون,الحلة,أنثى,,,,,,
2025_2367_الحلة,المرشح العراقي 2367,Iraqi Candidate 2367,النصر,الحلة,أنثى,,,,,,
2025_2372_الحلة,المرشح العراقي 2372,Iraqi Candidate 2372,تحالف عزم,الحلة,أنثى,,,,,,
2025_2377_الحلة,المرشح العراقي 2377,Iraqi Candidate 2377,تقدم,الحلة,ذكر,,,,,,
2025_2379_الحلة,المرشح العراقي 2379,Iraqi Candidate 2379,تحالف عزم,الحلة,أنثى,,,,,,
2025_2380_الحلة,المرشح العراقي 2380,Iraqi Candidate 2380,تحالف عزم,الحلة,أنثى,,,,,,
2025_2400_الحلة,المرشح العراقي 2400,Iraqi Candidate 2400,الحكمة,الحلة,أنثى,,,,,,
2025_240_الحلة,المرشح العراقي 240,Iraqi Candidate 240,النصر,الحلة,ذكر,,,,,,
